league.season,HomeTeam,AwayTeam,HomeScore,AwayScore,Date,Time,Result,HalftimeHomeGoals,HalftimeAwayGoals,HalftimeResult,HomeShot,AwayShot,HomeShotTarget,AwayShotTarget,HomeTeamFouls,AwayTeamFouls,HomeTeamCorners,AwayTeamCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,result_home,result_away,home_goals_scored_home,home_goals_conceded_home,home_win_rate_home,away_goals_scored_away,away_goals_conceded_away,away_win_rate_away,home_season_rank,away_season_rank,home_rolling_scored,home_rolling_conceded,home_rolling_win_rate,away_rolling_scored,away_rolling_conceded,away_rolling_win_rate
2023,Toulouse,Clermont Foot,2,2,2023-09-03,12:00,D,2,1,H,9,15,5,3,19,17,0,8,1,3,0,0,0.5,0.5,1.235,1.471,0.176,0.706,1.941,0.118,11,18,1.2,1.2,0.4,1.4,1.8,0.4
2023,Nice,Strasbourg,2,0,2023-09-03,16:05,H,1,0,H,16,4,6,0,7,12,5,2,2,1,0,0,1.0,0.0,1.235,0.647,0.529,0.941,1.588,0.176,5,13,1.6,1.0,0.4,1.2,1.4,0.4
2023,Metz,Reims,2,2,2023-09-03,14:00,D,1,1,D,12,12,4,2,10,17,4,1,0,4,0,0,0.5,0.5,1.0,1.588,0.176,1.353,1.706,0.294,17,9,1.333,2.333,0.333,1.4,1.8,0.4
2023,Lyon,Paris SG,1,4,2023-09-03,19:45,A,0,4,A,19,22,8,8,9,5,5,2,2,2,0,0,0.0,1.0,1.471,1.706,0.412,2.294,0.647,0.765,6,1,1.2,1.8,0.2,1.4,1.2,0.2
2023,Le Havre,Lorient,3,0,2023-09-03,14:00,H,0,0,D,17,9,6,2,10,7,5,4,0,0,0,0,1.0,0.0,1.059,1.118,0.353,1.0,2.118,0.176,15,16,1.667,2.0,0.0,1.4,1.0,0.4
2023,Lille,Montpellier,1,0,2023-09-03,14:00,H,1,0,H,15,9,6,5,15,14,5,5,2,1,0,0,1.0,0.0,2.0,0.824,0.647,1.353,1.471,0.412,4,12,1.4,1.4,0.4,2.4,2.0,0.4
2023,Paris SG,Nice,2,3,2023-09-15,20:00,A,1,1,D,12,14,3,8,8,17,4,3,2,5,0,0,0.0,1.0,2.471,1.294,0.529,1.118,1.059,0.353,1,5,2.0,1.2,0.4,1.4,0.6,0.4
2023,Lens,Metz,0,1,2023-09-16,20:00,A,0,1,A,31,2,10,2,12,12,9,1,1,2,0,0,0.0,1.0,1.588,1.059,0.529,1.059,1.824,0.294,7,17,1.4,2.2,0.2,1.5,2.25,0.25
2023,Rennes,Lille,2,2,2023-09-16,16:00,D,0,1,A,7,10,4,6,11,16,5,2,1,4,0,0,0.5,0.5,2.0,1.529,0.412,1.059,1.176,0.294,10,4,2.0,1.0,0.4,1.2,1.2,0.4
2023,Strasbourg,Montpellier,2,2,2023-09-17,14:00,D,0,2,A,14,11,7,4,17,17,2,4,4,6,0,0,0.5,0.5,1.294,1.353,0.412,1.353,1.471,0.412,13,12,1.0,1.6,0.4,2.0,1.6,0.4
2023,Reims,Stade Brestois,1,2,2023-09-17,14:00,A,1,0,H,13,18,7,7,7,11,8,8,2,4,0,0,0.0,1.0,1.118,1.059,0.471,1.647,1.176,0.529,9,3,1.8,1.6,0.4,1.2,1.4,0.4
2023,Marseille,Toulouse,0,0,2023-09-17,16:05,D,0,0,D,24,10,6,3,9,11,6,1,2,5,0,0,0.5,0.5,1.824,0.765,0.588,1.235,1.235,0.471,8,11,1.4,1.0,0.4,1.4,1.4,0.4
2023,Lyon,Le Havre,0,0,2023-09-17,19:45,D,0,0,D,23,7,7,0,13,12,6,1,3,2,0,0,0.5,0.5,1.471,1.706,0.412,0.941,1.529,0.059,6,15,0.8,2.6,0.0,2.0,1.5,0.25
2023,Clermont Foot,Nantes,0,1,2023-09-17,14:00,A,0,0,D,16,8,3,5,16,16,6,3,2,2,0,0,0.0,1.0,0.824,1.588,0.176,0.765,1.471,0.353,18,14,1.4,2.2,0.2,1.2,1.6,0.2
2023,Lorient,Monaco,2,2,2023-09-17,12:00,D,1,1,D,10,20,3,7,13,14,8,6,0,1,0,0,0.5,0.5,1.529,1.765,0.235,2.235,1.647,0.588,16,2,1.4,1.2,0.4,2.8,1.4,0.6
2023,Monaco,Nice,0,1,2023-09-22,20:00,A,0,0,D,9,13,3,7,13,15,5,2,1,1,0,0,0.0,1.0,1.765,0.824,0.588,1.118,1.059,0.353,2,5,3.0,1.4,0.6,1.4,0.8,0.4
2023,Nantes,Lorient,5,3,2023-09-23,16:00,H,1,1,D,19,10,9,7,8,17,4,2,1,3,0,0,1.0,0.0,1.0,1.765,0.176,1.0,2.118,0.176,14,16,1.2,1.6,0.2,1.4,1.4,0.2
2023,Stade Brestois,Lyon,1,0,2023-09-23,20:00,H,0,0,D,27,6,11,3,17,16,10,1,3,1,0,0,1.0,0.0,1.471,0.824,0.471,1.412,1.529,0.529,3,6,1.4,1.2,0.6,0.6,2.0,0.0
2023,Le Havre,Clermont Foot,2,1,2023-09-24,14:00,H,2,1,H,9,11,3,4,15,17,1,3,2,3,0,0,1.0,0.0,1.059,1.118,0.353,0.706,1.941,0.118,15,18,1.6,1.2,0.2,0.8,2.0,0.0
2023,Lens,Toulouse,2,1,2023-09-24,14:00,H,1,1,D,27,7,7,2,16,15,9,4,2,1,0,0,1.0,0.0,1.588,1.059,0.529,1.235,1.235,0.471,7,11,0.8,2.2,0.0,1.0,1.2,0.2
2023,Metz,Strasbourg,0,1,2023-09-24,12:00,A,0,0,D,13,4,1,1,16,15,1,1,2,0,0,0,0.0,1.0,1.0,1.588,0.176,0.941,1.588,0.176,17,13,1.4,1.8,0.4,1.2,1.6,0.4
2023,Paris SG,Marseille,4,0,2023-09-24,19:45,H,2,0,H,15,6,5,0,11,14,8,3,0,3,0,0,1.0,0.0,2.471,1.294,0.529,1.235,1.647,0.176,1,8,2.0,1.2,0.4,1.4,0.8,0.4
2023,Montpellier,Rennes,0,0,2023-09-24,16:05,D,0,0,D,13,18,4,6,10,15,3,6,2,1,0,0,0.5,0.5,1.176,1.353,0.176,1.118,1.176,0.294,12,10,1.8,1.8,0.2,2.0,1.2,0.2
2023,Lille,Reims,1,2,2023-09-26,20:00,A,0,2,A,14,4,3,4,4,19,4,2,1,2,0,0,0.0,1.0,2.0,0.824,0.647,1.353,1.706,0.294,4,9,1.4,1.4,0.4,1.8,1.4,0.4
2023,Strasbourg,Lens,0,1,2023-09-29,20:00,A,0,1,A,8,9,2,2,16,15,2,3,2,4,0,0,0.0,1.0,1.294,1.353,0.412,1.059,1.118,0.294,13,7,1.0,1.4,0.4,0.8,1.8,0.2
2023,Clermont Foot,Paris SG,0,0,2023-09-30,16:00,D,0,0,D,12,21,3,10,11,16,6,9,2,3,0,0,0.5,0.5,0.824,1.588,0.176,2.294,0.647,0.765,18,1,0.6,1.6,0.0,2.8,1.2,0.6
2023,Monaco,Marseille,3,2,2023-09-30,20:00,H,2,2,D,10,8,7,4,17,15,2,6,4,4,0,0,1.0,0.0,1.765,0.824,0.588,1.235,1.647,0.176,2,8,2.2,1.2,0.4,1.0,1.4,0.2
2023,Reims,Lyon,2,0,2023-10-01,12:00,H,1,0,H,8,11,3,6,19,14,1,5,2,2,0,0,1.0,0.0,1.118,1.059,0.471,1.412,1.529,0.529,9,6,2.0,1.2,0.6,0.4,1.8,0.0
2023,Rennes,Nantes,3,1,2023-10-01,19:45,H,1,1,D,16,10,5,3,11,17,6,4,3,6,0,1,1.0,0.0,2.0,1.529,0.412,0.765,1.471,0.353,10,14,1.0,1.0,0.0,2.0,1.8,0.4
2023,Toulouse,Metz,3,0,2023-10-01,14:00,H,2,0,H,15,8,10,3,10,7,4,6,3,0,0,0,1.0,0.0,1.235,1.471,0.176,1.059,1.824,0.294,11,17,0.8,1.4,0.0,1.2,1.0,0.4
2023,Nice,Stade Brestois,0,0,2023-10-01,14:00,D,0,0,D,12,7,1,2,13,9,6,4,1,3,0,0,0.5,0.5,1.235,0.647,0.529,1.647,1.176,0.529,5,3,1.4,0.6,0.6,1.0,0.8,0.6
2023,Le Havre,Lille,0,2,2023-10-01,14:00,A,0,1,A,5,16,0,6,18,6,6,6,0,0,0,0,0.0,1.0,1.059,1.118,0.353,1.059,1.176,0.294,15,4,1.6,1.0,0.4,1.4,1.6,0.4
2023,Lorient,Montpellier,0,3,2023-10-01,16:05,A,0,1,A,14,14,3,8,13,6,8,3,2,1,0,0,0.0,1.0,1.529,1.765,0.235,1.353,1.471,0.412,16,12,2.0,2.4,0.2,1.4,1.4,0.2
2023,Strasbourg,Nantes,1,2,2023-10-06,20:00,A,0,0,D,11,16,3,7,15,12,3,11,4,0,0,0,0.0,1.0,1.294,1.353,0.412,0.765,1.471,0.353,13,14,1.0,1.0,0.4,2.2,2.0,0.4
2023,Metz,Nice,0,1,2023-10-07,16:00,A,0,1,A,10,7,3,4,9,10,1,4,0,1,0,0,0.0,1.0,1.0,1.588,0.176,1.118,1.059,0.353,17,5,0.8,1.2,0.4,1.2,0.4,0.6
2023,Reims,Monaco,1,3,2023-10-07,20:00,A,0,1,A,11,11,4,4,10,14,10,5,0,3,0,0,0.0,1.0,1.118,1.059,0.471,2.235,1.647,0.588,9,2,2.0,1.2,0.6,2.2,1.6,0.4
2023,Lens,Lille,1,1,2023-10-08,16:05,D,0,1,A,14,8,5,3,14,16,8,5,2,4,0,0,0.5,0.5,1.588,1.059,0.529,1.059,1.176,0.294,7,4,0.8,1.6,0.4,1.4,1.6,0.4
2023,Lyon,Lorient,3,3,2023-10-08,14:00,D,3,1,H,9,6,6,5,22,10,5,2,0,0,0,0,0.5,0.5,1.471,1.706,0.412,1.0,2.118,0.176,6,16,0.2,1.4,0.0,1.8,2.8,0.2
2023,Marseille,Le Havre,3,0,2023-10-08,12:00,H,2,0,H,14,7,6,1,6,16,4,3,0,3,0,1,1.0,0.0,1.824,0.765,0.588,0.941,1.529,0.059,8,15,1.0,1.6,0.2,1.4,1.0,0.4
2023,Rennes,Paris SG,1,3,2023-10-08,19:45,A,0,2,A,14,17,4,7,12,15,1,7,1,0,0,0,0.0,1.0,2.0,1.529,0.412,2.294,0.647,0.765,10,1,1.4,1.0,0.2,2.6,1.0,0.6
2023,Stade Brestois,Toulouse,1,1,2023-10-08,14:00,D,0,1,A,13,9,2,3,18,18,3,5,2,2,0,0,0.5,0.5,1.471,0.824,0.471,1.235,1.235,0.471,3,11,0.6,0.6,0.4,1.2,1.2,0.2
2023,Le Havre,Lens,0,0,2023-10-20,20:00,D,0,0,D,14,13,5,7,16,9,3,3,2,3,0,0,0.5,0.5,1.059,1.118,0.353,1.059,1.118,0.294,15,7,1.0,1.2,0.4,0.8,1.2,0.4
2023,Nice,Marseille,1,0,2023-10-21,20:00,H,0,0,D,10,9,2,1,13,6,4,2,4,3,0,1,1.0,0.0,1.235,0.647,0.529,1.235,1.647,0.176,5,8,1.4,0.4,0.8,1.2,1.6,0.2
2023,Paris SG,Strasbourg,3,0,2023-10-21,16:00,H,2,0,H,8,7,4,1,11,10,1,6,2,0,0,0,1.0,0.0,2.471,1.294,0.529,0.941,1.588,0.176,1,13,2.6,1.0,0.6,0.8,1.4,0.2
2023,Monaco,Metz,2,1,2023-10-22,16:05,H,1,1,D,27,8,13,4,12,11,10,2,1,3,0,0,1.0,0.0,1.765,0.824,0.588,1.059,1.824,0.294,2,17,2.2,1.2,0.6,0.6,1.4,0.2
2023,Lyon,Clermont Foot,1,2,2023-10-22,19:45,A,0,2,A,25,12,6,5,16,12,10,3,4,6,0,0,0.0,1.0,1.471,1.706,0.412,0.706,1.941,0.118,6,18,0.8,2.0,0.0,0.6,1.2,0.0
2023,Nantes,Montpellier,2,0,2023-10-22,14:00,H,1,0,H,14,11,5,6,16,13,4,3,2,1,0,0,1.0,0.0,1.0,1.765,0.176,1.353,1.471,0.412,14,12,2.0,1.6,0.6,1.2,1.2,0.2
2023,Lille,Stade Brestois,1,0,2023-10-22,14:00,H,1,0,H,6,9,4,1,12,13,3,5,2,3,0,0,1.0,0.0,2.0,0.824,0.647,1.647,1.176,0.529,4,3,1.4,1.0,0.4,0.8,0.4,0.4
2023,Lorient,Rennes,2,1,2023-10-22,12:00,H,2,1,H,5,20,4,6,5,14,6,16,0,2,0,0,1.0,0.0,1.529,1.765,0.235,1.118,1.176,0.294,16,10,1.6,3.2,0.0,1.2,1.2,0.2
2023,Toulouse,Reims,1,1,2023-10-22,14:00,D,0,0,D,11,15,5,4,18,15,5,7,2,0,0,0,0.5,0.5,1.235,1.471,0.176,1.353,1.706,0.294,11,9,1.4,1.0,0.2,1.6,1.6,0.4
2023,Clermont Foot,Nice,0,1,2023-10-27,20:00,A,0,0,D,8,11,3,5,14,12,2,2,0,2,0,0,0.0,1.0,0.824,1.588,0.176,1.118,1.059,0.353,18,5,1.0,1.2,0.2,1.2,0.4,0.8
2023,Lens,Nantes,4,0,2023-10-28,20:00,H,1,0,H,11,11,7,1,12,17,4,1,1,2,0,0,1.0,0.0,1.588,1.059,0.529,0.765,1.471,0.353,7,14,0.8,0.6,0.4,2.2,1.4,0.8
2023,Reims,Lorient,1,0,2023-10-28,16:00,H,0,0,D,12,9,5,1,16,7,4,4,1,3,0,0,1.0,0.0,1.118,1.059,0.471,1.0,2.118,0.176,9,16,1.4,1.4,0.4,2.0,2.8,0.2
2023,Lille,Monaco,2,0,2023-10-29,14:00,H,2,0,H,7,16,5,6,17,13,2,8,1,2,0,0,1.0,0.0,2.0,0.824,0.647,2.235,1.647,0.588,4,2,1.4,1.0,0.4,2.0,1.4,0.6
2023,Metz,Le Havre,0,0,2023-10-29,14:00,D,0,0,D,9,12,3,1,13,15,5,6,2,2,0,0,0.5,0.5,1.0,1.588,0.176,0.941,1.529,0.059,17,15,0.4,1.4,0.2,0.4,1.2,0.2
2023,Montpellier,Toulouse,3,0,2023-10-29,14:00,H,1,0,H,19,16,6,5,13,15,3,4,2,3,0,0,1.0,0.0,1.176,1.353,0.176,1.235,1.235,0.471,12,11,1.0,1.0,0.2,1.2,0.8,0.2
2023,Rennes,Strasbourg,1,1,2023-10-29,16:05,D,1,0,H,20,11,3,3,14,16,7,5,2,2,0,0,0.5,0.5,2.0,1.529,0.412,0.941,1.588,0.176,10,13,1.4,1.6,0.2,0.8,1.6,0.2
2023,Stade Brestois,Paris SG,2,3,2023-10-29,12:00,A,1,2,A,20,17,5,10,14,10,9,5,3,4,0,0,0.0,1.0,1.471,0.824,0.471,2.294,0.647,0.765,3,1,0.8,0.6,0.4,2.4,0.8,0.6
2023,Paris SG,Montpellier,3,0,2023-11-03,20:00,H,1,0,H,21,7,10,2,10,13,9,2,1,0,0,0,1.0,0.0,2.471,1.294,0.529,1.353,1.471,0.412,1,12,2.6,0.6,0.8,1.6,0.8,0.4
2023,Marseille,Lille,0,0,2023-11-04,20:00,D,0,0,D,8,10,3,1,10,12,2,8,2,3,0,0,0.5,0.5,1.824,0.765,0.588,1.059,1.176,0.294,8,4,1.0,1.6,0.2,1.4,0.6,0.6
2023,Lorient,Lens,0,0,2023-11-04,16:00,D,0,0,D,7,14,2,7,10,14,1,5,3,3,0,0,0.5,0.5,1.529,1.765,0.235,1.059,1.118,0.294,16,7,1.6,2.6,0.2,1.6,0.4,0.6
2023,Lyon,Metz,1,1,2023-11-05,12:00,D,0,0,D,15,10,4,5,16,14,4,9,1,1,0,0,0.5,0.5,1.471,1.706,0.412,1.059,1.824,0.294,6,17,0.8,1.6,0.0,0.2,1.4,0.0
2023,Monaco,Stade Brestois,2,0,2023-11-05,16:05,H,1,0,H,12,15,6,1,15,11,6,4,2,4,0,1,1.0,0.0,1.765,0.824,0.588,1.647,1.176,0.529,2,3,1.6,1.4,0.6,0.8,1.0,0.2
2023,Nantes,Reims,0,1,2023-11-05,14:00,A,0,0,D,17,7,4,4,5,11,10,6,1,2,0,0,0.0,1.0,1.0,1.765,0.176,1.353,1.706,0.294,14,9,2.0,2.2,0.6,1.4,1.0,0.6
2023,Nice,Rennes,2,0,2023-11-05,19:45,H,1,0,H,16,11,4,4,7,12,2,1,0,2,1,1,1.0,0.0,1.235,0.647,0.529,1.118,1.176,0.294,5,10,0.8,0.0,0.8,1.2,1.4,0.2
2023,Strasbourg,Clermont Foot,0,0,2023-11-05,14:00,D,0,0,D,18,10,5,2,11,5,4,6,2,0,1,0,0.5,0.5,1.294,1.353,0.412,0.706,1.941,0.118,13,18,0.6,1.4,0.2,0.6,1.0,0.2
2023,Toulouse,Le Havre,1,2,2023-11-05,14:00,A,0,0,D,17,15,5,7,9,12,4,6,2,2,0,0,0.0,1.0,1.235,1.471,0.176,0.941,1.529,0.059,11,15,1.2,1.4,0.2,0.4,1.2,0.2
2023,Montpellier,Nice,0,0,2023-11-10,20:00,D,0,0,D,9,15,1,4,11,15,3,7,0,4,0,0,0.5,0.5,1.176,1.353,0.176,1.118,1.059,0.353,12,5,1.2,1.0,0.4,1.0,0.0,0.8
2023,Reims,Paris SG,0,3,2023-11-11,16:00,A,0,1,A,19,14,6,6,14,6,8,4,1,0,0,0,0.0,1.0,1.118,1.059,0.471,2.294,0.647,0.765,9,1,1.2,0.8,0.6,2.4,0.6,0.8
2023,Le Havre,Monaco,0,0,2023-11-11,20:00,D,0,0,D,9,10,5,4,10,18,2,4,2,3,0,0,0.5,0.5,1.059,1.118,0.353,2.235,1.647,0.588,15,2,0.4,1.2,0.2,2.0,1.2,0.8
2023,Clermont Foot,Lorient,1,0,2023-11-12,14:00,H,0,0,D,17,10,6,3,15,10,5,4,3,2,0,0,1.0,0.0,0.824,1.588,0.176,1.0,2.118,0.176,18,16,0.6,0.8,0.2,1.0,1.6,0.2
2023,Lens,Marseille,1,0,2023-11-12,19:45,H,0,0,D,14,8,3,2,19,15,4,5,2,2,0,0,1.0,0.0,1.588,1.059,0.529,1.235,1.647,0.176,7,8,1.2,0.2,0.4,1.0,1.6,0.2
2023,Lille,Toulouse,1,1,2023-11-12,14:00,D,1,0,H,13,2,6,1,12,16,11,1,3,4,0,0,0.5,0.5,2.0,0.824,0.647,1.235,1.235,0.471,4,11,1.2,0.2,0.6,1.2,1.4,0.2
2023,Metz,Nantes,3,1,2023-11-12,14:00,H,2,1,H,9,16,4,3,7,9,2,5,0,0,0,0,1.0,0.0,1.0,1.588,0.176,0.765,1.471,0.353,17,14,0.4,1.4,0.0,1.0,1.8,0.4
2023,Rennes,Lyon,0,1,2023-11-12,16:05,A,0,0,D,8,12,2,5,5,18,6,9,3,1,1,0,0.0,1.0,2.0,1.529,0.412,1.412,1.529,0.529,10,6,1.2,1.8,0.2,1.0,1.8,0.0
2023,Paris SG,Monaco,5,2,2023-11-24,20:00,H,2,1,H,16,14,11,7,9,19,2,10,0,1,0,0,1.0,0.0,2.471,1.294,0.529,2.235,1.647,0.588,1,2,3.0,0.6,1.0,1.4,0.8,0.6
2023,Clermont Foot,Lens,0,3,2023-11-25,16:00,A,0,1,A,13,16,4,10,16,17,2,4,2,3,1,1,0.0,1.0,0.824,1.588,0.176,1.059,1.118,0.294,18,7,0.6,0.4,0.4,1.2,0.2,0.4
2023,Strasbourg,Marseille,1,1,2023-11-25,20:00,D,1,1,D,15,16,7,3,14,16,7,11,1,2,0,0,0.5,0.5,1.294,1.353,0.412,1.235,1.647,0.176,13,8,0.4,1.4,0.0,1.0,1.0,0.2
2023,Lorient,Metz,2,3,2023-11-26,14:00,A,2,1,H,11,14,5,5,10,17,5,6,2,1,0,0,0.0,1.0,1.529,1.765,0.235,1.059,1.824,0.294,16,17,1.0,1.2,0.2,1.0,1.0,0.2
2023,Lyon,Lille,0,2,2023-11-26,19:45,A,0,2,A,11,15,5,8,17,5,3,5,2,2,0,0,0.0,1.0,1.471,1.706,0.412,1.059,1.176,0.294,6,4,1.2,1.6,0.2,1.0,0.4,0.4
2023,Montpellier,Stade Brestois,1,3,2023-11-26,14:00,A,0,1,A,17,17,5,5,11,18,9,1,2,2,0,0,0.0,1.0,1.176,1.353,0.176,1.647,1.176,0.529,12,3,1.2,1.0,0.4,0.6,1.4,0.0
2023,Nantes,Le Havre,0,0,2023-11-26,14:00,D,0,0,D,19,6,3,0,10,17,10,5,1,2,0,1,0.5,0.5,1.0,1.765,0.176,0.941,1.529,0.059,14,15,1.0,1.8,0.4,0.4,0.8,0.2
2023,Nice,Toulouse,1,0,2023-11-26,12:00,H,0,0,D,8,19,3,3,9,19,4,2,0,4,0,0,1.0,0.0,1.235,0.647,0.529,1.235,1.235,0.471,5,11,1.0,0.0,0.8,0.8,1.6,0.0
2023,Rennes,Reims,3,1,2023-11-26,16:05,H,1,1,D,10,15,5,5,10,18,1,8,2,2,0,0,1.0,0.0,2.0,1.529,0.412,1.353,1.706,0.294,10,9,0.6,1.8,0.0,0.8,1.4,0.4
2023,Montpellier,Clermont Foot,1,1,2023-11-29,18:00,D,0,1,A,32,5,10,1,23,14,8,0,3,4,0,0,0.5,0.5,1.176,1.353,0.176,0.706,1.941,0.118,12,18,0.8,1.6,0.2,0.6,1.0,0.4
2023,Reims,Strasbourg,2,1,2023-12-01,20:00,H,2,0,H,13,10,4,3,7,7,4,5,1,1,0,0,1.0,0.0,1.118,1.059,0.471,0.941,1.588,0.176,9,13,0.8,1.4,0.4,0.6,1.4,0.0
2023,Nantes,Nice,1,0,2023-12-02,20:00,H,1,0,H,13,13,4,6,15,18,5,6,3,0,0,0,1.0,0.0,1.0,1.765,0.176,1.118,1.059,0.353,14,5,0.6,1.6,0.2,1.0,0.0,0.8
2023,Lens,Lyon,3,2,2023-12-02,16:00,H,1,1,D,10,12,7,7,11,14,3,6,2,0,1,0,1.0,0.0,1.588,1.059,0.529,1.412,1.529,0.529,7,6,1.6,0.0,0.6,1.2,1.6,0.2
2023,Le Havre,Paris SG,0,2,2023-12-03,12:00,A,0,1,A,22,9,7,5,11,9,9,2,2,1,0,1,0.0,1.0,1.059,1.118,0.353,2.294,0.647,0.765,15,1,0.4,0.2,0.2,3.4,0.8,1.0
2023,Lille,Metz,2,0,2023-12-03,16:05,H,2,0,H,16,7,6,4,8,11,6,1,0,0,0,0,1.0,0.0,2.0,0.824,0.647,1.059,1.824,0.294,4,17,1.2,0.2,0.6,1.6,1.2,0.4
2023,Marseille,Rennes,2,0,2023-12-03,19:45,H,1,0,H,5,10,2,0,9,15,1,6,1,3,1,1,1.0,0.0,1.824,0.765,0.588,1.118,1.176,0.294,8,10,0.8,0.6,0.2,1.0,1.4,0.2
2023,Monaco,Montpellier,2,0,2023-12-03,14:00,H,1,0,H,27,9,9,4,15,13,8,2,2,3,0,1,1.0,0.0,1.765,0.824,0.588,1.353,1.471,0.412,2,12,1.2,1.6,0.4,1.0,1.4,0.2
2023,Stade Brestois,Clermont Foot,3,0,2023-12-03,14:00,H,2,0,H,12,10,7,1,11,17,4,2,1,2,0,0,1.0,0.0,1.471,0.824,0.471,0.706,1.941,0.118,3,18,1.2,1.6,0.2,0.4,1.0,0.2
2023,Toulouse,Lorient,1,1,2023-12-03,14:00,D,0,0,D,11,11,6,5,16,10,3,4,2,4,0,0,0.5,0.5,1.235,1.471,0.176,1.0,2.118,0.176,11,16,0.6,1.6,0.0,0.8,1.2,0.2
2023,Marseille,Lyon,3,0,2023-12-06,20:00,H,2,0,H,12,6,5,1,14,11,10,3,1,2,0,0,1.0,0.0,1.824,0.765,0.588,1.412,1.529,0.529,8,6,0.6,0.6,0.2,1.0,1.6,0.2
2023,Stade Brestois,Strasbourg,1,1,2023-12-07,19:30,D,1,0,H,13,9,3,5,11,18,6,0,1,0,0,0,0.5,0.5,1.471,0.824,0.471,0.941,1.588,0.176,3,13,1.6,1.4,0.4,0.6,1.4,0.0
2023,Montpellier,Lens,0,0,2023-12-08,20:00,D,0,0,D,18,13,4,5,16,11,4,3,2,3,0,0,0.5,0.5,1.176,1.353,0.176,1.059,1.118,0.294,12,7,0.4,1.8,0.0,2.2,0.4,0.8
2023,Paris SG,Nantes,2,1,2023-12-09,20:00,H,1,0,H,16,10,6,4,9,12,5,3,1,3,0,0,1.0,0.0,2.471,1.294,0.529,0.765,1.471,0.353,1,14,3.2,0.8,1.0,0.4,1.6,0.2
2023,Rennes,Monaco,1,2,2023-12-09,16:00,A,0,0,D,15,12,5,5,9,22,5,5,3,6,0,1,0.0,1.0,2.0,1.529,0.412,2.235,1.647,0.588,10,2,0.8,1.4,0.2,1.2,1.4,0.4
2023,Lyon,Toulouse,3,0,2023-12-10,16:05,H,2,0,H,15,16,7,6,15,15,2,1,2,3,0,0,1.0,0.0,1.471,1.706,0.412,1.235,1.235,0.471,6,11,0.8,1.8,0.2,0.6,1.6,0.0
2023,Metz,Stade Brestois,0,1,2023-12-10,14:00,A,0,0,D,6,4,3,3,14,16,3,2,3,2,0,0,0.0,1.0,1.0,1.588,0.176,1.647,1.176,0.529,17,3,1.4,1.2,0.4,1.8,1.4,0.4
2023,Clermont Foot,Lille,0,0,2023-12-10,14:00,D,0,0,D,16,12,5,3,18,9,3,6,2,2,0,0,0.5,0.5,0.824,1.588,0.176,1.059,1.176,0.294,18,4,0.4,1.4,0.2,1.4,0.2,0.6
2023,Nice,Reims,2,1,2023-12-10,12:00,H,0,0,D,15,9,5,2,13,6,9,0,2,3,0,0,1.0,0.0,1.235,0.647,0.529,1.353,1.706,0.294,5,9,0.8,0.2,0.6,1.0,1.4,0.6
2023,Lorient,Marseille,2,4,2023-12-10,19:45,A,1,4,A,15,18,9,8,17,17,4,6,5,3,0,1,0.0,1.0,1.529,1.765,0.235,1.235,1.647,0.176,16,8,0.6,1.2,0.0,1.2,0.4,0.4
2023,Strasbourg,Le Havre,2,1,2023-12-10,14:00,H,1,0,H,12,15,3,3,14,15,4,3,3,1,0,0,1.0,0.0,1.294,1.353,0.412,0.941,1.529,0.059,13,15,0.8,1.0,0.0,0.4,0.6,0.2
2023,Monaco,Lyon,0,1,2023-12-15,20:00,A,0,0,D,19,5,4,2,13,12,6,1,1,2,0,0,0.0,1.0,1.765,0.824,0.588,1.412,1.529,0.529,2,6,1.6,1.2,0.6,1.2,1.6,0.4
2023,Le Havre,Nice,3,1,2023-12-16,16:00,H,2,0,H,9,13,5,6,13,9,2,9,3,2,1,1,1.0,0.0,1.059,1.118,0.353,1.118,1.059,0.353,15,5,0.6,1.0,0.2,1.0,0.4,0.6
2023,Lens,Reims,2,0,2023-12-16,20:00,H,1,0,H,7,14,2,3,9,10,4,7,0,1,0,0,1.0,0.0,1.588,1.059,0.529,1.353,1.706,0.294,7,9,1.4,0.4,0.6,1.0,1.8,0.4
2023,Lille,Paris SG,1,1,2023-12-17,19:45,D,0,0,D,15,10,3,2,9,19,8,8,1,1,0,0,0.5,0.5,2.0,0.824,0.647,2.294,0.647,0.765,4,1,1.0,0.2,0.4,3.0,0.6,1.0
2023,Lorient,Strasbourg,1,2,2023-12-17,14:00,A,0,1,A,7,12,1,9,14,12,6,1,3,2,0,0,0.0,1.0,1.529,1.765,0.235,0.941,1.588,0.176,16,13,1.0,1.8,0.0,1.0,1.0,0.2
2023,Marseille,Clermont Foot,2,1,2023-12-17,16:05,H,2,0,H,15,5,6,2,12,14,4,1,0,3,0,0,1.0,0.0,1.824,0.765,0.588,0.706,1.941,0.118,8,18,2.0,0.8,0.6,0.4,1.4,0.2
2023,Metz,Montpellier,0,1,2023-12-17,14:00,A,0,1,A,19,6,4,3,15,14,12,5,2,2,0,0,0.0,1.0,1.0,1.588,0.176,1.353,1.471,0.412,17,12,1.4,1.4,0.4,0.4,1.2,0.0
2023,Nantes,Stade Brestois,0,2,2023-12-17,12:00,A,0,0,D,12,14,4,8,15,8,4,3,1,3,0,0,0.0,1.0,1.0,1.765,0.176,1.647,1.176,0.529,14,3,0.6,1.2,0.2,1.6,0.8,0.6
